Unnamed: 0,id,name,commentCount,comment_text,cleaned_comment_text,cleaned_comment_text_demojise,gpt_label
28,7.41546E+18,darenbless,3,"mmg sentiasa stby bby 5bulan bila dia moody sapu kt ubun2 blkg telinga, pergelangan tgn dgn tapak kaki xlama diam pastu tido senang 😂mmg pakai dari nb;Bagus ni😍","memang sentiasa sedia bayi 5 bulan bila dia moody sapu di ubun-ubun belakang telinga, pergelangan tangan dengan tapak kaki tidak lama diam lepas itu tidur senang 😂memang pakai dari baru lahir;Bagus ini😍","memang sentiasa sedia bayi 5 bulan bila dia moody sapu di ubun-ubun belakang telinga, pergelangan tangan dengan tapak kaki tidak lama diam lepas itu tidur senang :face_with_tears_of_joy:memang pakai dari baru lahir;Bagus ini:smiling_face_with_heart-eyes:",Positive
29,7.4152E+18,darenbless,4,"anak sy 3 thn nmpk abg mkn megi..bg jugak rasa² bkn xbg langsung..kesian asyik tgk abg mkn
.ikut ja kat mana abg bwk;buat maggi sup tu, bl maggi kering buat sup sndiri bg dia mkn;bagi la dia makan juga kesian pulak tengok;Said je kan bagi dia tgk, kesian la bg la time dia xde..like seriously 😒","anak saya 3 tahun nampak abang makan mi segera..bagi juga rasa bukan tidak bagi langsung..kesian asyik tengok abang makan
ikut saja di mana abang bawa;buat mi segera sup itu, beli mi segera kering buat sup sendiri bagi dia makan;bagi la dia makan juga kesian pula tengok;Kata sahaja kan bagi dia tengok, kesian la bagi la masa dia tiada..seperti sungguh 😒","anak saya 3 tahun nampak abang makan mi segera..bagi juga rasa bukan tidak bagi langsung..kesian asyik tengok abang makan
ikut saja di mana abang bawa;buat mi segera sup itu, beli mi segera kering buat sup sendiri bagi dia makan;bagi la dia makan juga kesian pula tengok;Kata sahaja kan bagi dia tengok, kesian la bagi la masa dia tiada..seperti sungguh :unamused_face:",Negative
30,7.41487E+18,darenbless,25,"Macam mana dengan kisah firaun?;@BrandName B;@joe96;@ifwatr;✅;@nvnzkrnn;@M/FIKKRI;@Amru Zikko;@Nazrin Nor;@Muiz Zu Dean;@wak 🥰;@AmmarKawa @;@amrlamnn;@Pokmaaaa;@Adha 🇵🇸 🔻;@angg;@🐼hitamputih🐼;اللهم صل على سيدنا محمد وعلى آل سيدنا محمد۞
Semoga kita masuk syurga dengan berselawat ke atas Nabi Muhammad SAW🤲🏻;kalau suami yg curang kaki perempuan pukul mgandung tolak isteri itu bukan suami;@Amirul Ayoi II TAPI SUAMI SAYA KATA, DIA IKUT SAYA. SAYA JAHAT, JAHAT JUGAK LAA DIA KT BINI DIA. KALAU SY MAKI, DIA KATA DIA PUN SAME LAA MAKI JUGAK. DIA KATA DIA IKUT SAYA;@𝓷𝓪𝔃𝓪𝓻𝓾𝓭𝓭𝓲𝓷_𝓷𝓪𝔃𝓻","Macam mana dengan kisah firaun?;@BrandName B;@joe96;@ifwatr;✅;@nvnzkrnn;@M/FIKKRI;@Amru Zikko;@Nazrin Nor;@Muiz Zu Dean;@wak 🥰;@AmmarKawa @;@amrlamnn;@Pokmaaaa;@Adha 🇵🇸 🔻;@angg;@🐼hitamputih🐼;اللهم صل على سيدنا محمد وعلى آل سيدنا محمد۞
Semoga kita masuk syurga dengan berselawat ke atas Nabi Muhammad SAW🤲🏻;kalau suami yang curang kaki perempuan pukul mengandung tolak isteri itu bukan suami;@Amirul Ayoi II TAPI SUAMI SAYA KATA, DIA IKUT SAYA. SAYA JAHAT, JAHAT JUGA LA DIA KAT ISTERI DIA. KALAU SAYA MAKI, DIA KATA DIA PUN SAMA LA MAKI JUGA. DIA KATA DIA IKUT SAYA;@𝓷𝓪𝔃𝓪𝓻𝓾𝓭𝓭𝓲𝓷_𝓷𝓪𝔃𝓻","Macam mana dengan kisah firaun?;@BrandName B;@joe96;@ifwatr;:check_mark_button:;@nvnzkrnn;@M/FIKKRI;@Amru Zikko;@Nazrin Nor;@Muiz Zu Dean;@wak :smiling_face_with_hearts:;@AmmarKawa @;@amrlamnn;@Pokmaaaa;@Adha :Palestinian_Territories: :red_triangle_pointed_down:;@angg;@:panda:hitamputih:panda:;اللهم صل على سيدنا محمد وعلى آل سيدنا محمد۞
Semoga kita masuk syurga dengan berselawat ke atas Nabi Muhammad SAW:palms_up_together_light_skin_tone:;kalau suami yang curang kaki perempuan pukul mengandung tolak isteri itu bukan suami;@Amirul Ayoi II TAPI SUAMI SAYA KATA, DIA IKUT SAYA. SAYA JAHAT, JAHAT JUGA LA DIA KAT ISTERI DIA. KALAU SAYA MAKI, DIA KATA DIA PUN SAMA LA MAKI JUGA. DIA KATA DIA IKUT SAYA;@𝓷𝓪𝔃𝓪𝓻𝓾𝓭𝓭𝓲𝓷_𝓷𝓪𝔃𝓻",Negative
31,7.41446E+18,darenbless,1,Terima kasih kongsi info. Berguna lah bila ada anak tak suka pergi klinik atau hospital,Terima kasih berkongsi maklumat. Berguna lah bila ada anak tidak suka pergi klinik atau hospital.,Terima kasih berkongsi maklumat. Berguna lah bila ada anak tidak suka pergi klinik atau hospital.,Positive
32,7.41436E+18,darenbless,10,doakan sy dan anak dpt menunaikan umrah juga puan...sy guna eo puan utk anak Adhd n speech delay;amin ya Mujib 🤲🤲;Aamiin3x 🤲🏻🤍;Amiin amiin ya rabbal a'lamiin;aamiinn;Aminnn🤲;Aamiin;@,doakan saya dan anak dapat menunaikan umrah juga puan...saya guna eo puan untuk anak ADHD dan kelewatan pertuturan;amin ya Mujib 🤲🤲;Aamiin3x 🤲🏻🤍;Amiin amiin ya rabbal a'lamiin;aamiinn;Aminnn🤲;Aamiin;@,doakan saya dan anak dapat menunaikan umrah juga puan...saya guna eo puan untuk anak ADHD dan kelewatan pertuturan;amin ya Mujib :palms_up_together::palms_up_together:;Aamiin3x :palms_up_together_light_skin_tone::white_heart:;Amiin amiin ya rabbal a'lamiin;aamiinn;Aminnn:palms_up_together:;Aamiin;@,Positive
33,7.41324E+18,darenbless,1,bole try ni,boleh cuba ini,boleh cuba ini,Neutral
34,7.41282E+18,darenbless,2,eo ni untuk baby 7bulan bole ke??;ada side effect ke ye?,eo ini untuk bayi 7 bulan boleh ke??; ada kesan sampingan ke ya?,eo ini untuk bayi 7 bulan boleh ke??; ada kesan sampingan ke ya?,Neutral
35,7.41245E+18,darenbless,1,wahh best ni 💕,wahh bagus ini 💕,wahh bagus ini :two_hearts:,Positive
36,7.41221E+18,darenbless,1,sy pon guna minyak ni,saya pun guna minyak ini,saya pun guna minyak ini,Neutral
37,7.41185E+18,darenbless,3,nice👍;sabar je;😁😁😁 tau takpe,bagus👍; sabar sahaja; 😁😁😁 tahu tak apa,bagus:thumbs_up:; sabar sahaja; :beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes: tahu tak apa,Positive
38,7.41174E+18,darenbless,0,J,"Berikut adalah beberapa naskhah yang mengandungi istilah-istilah teknikal dalam Bahasa Inggeris. Istilah tersebut perlu diubah ke dalam Bahasa Melayu untuk memudahkan pemahaman. Sebagai contoh, ""software"" diterjemahkan kepada ""perisian"" dan ""hardware"" kepada ""perkakasan"". Adalah penting juga untuk membetulkan penggunaan singkatan atau bahasa slanga kepada bentuk yang lebih formal.","Berikut adalah beberapa naskhah yang mengandungi istilah-istilah teknikal dalam Bahasa Inggeris. Istilah tersebut perlu diubah ke dalam Bahasa Melayu untuk memudahkan pemahaman. Sebagai contoh, ""software"" diterjemahkan kepada ""perisian"" dan ""hardware"" kepada ""perkakasan"". Adalah penting juga untuk membetulkan penggunaan singkatan atau bahasa slanga kepada bentuk yang lebih formal.",Neutral
39,7.41173E+18,darenbless,1,Yg botol biru ni anak umur 3tahun xboleh guna ye?,Botol berwarna biru ini anak yang umur 3 tahun tidak boleh guna ya?,Botol berwarna biru ini anak yang umur 3 tahun tidak boleh guna ya?,Neutral
40,7.41146E+18,darenbless,1,akk xlive kah?,akak tidak tinggal di sana?,akak tidak tinggal di sana?,Neutral
41,7.41141E+18,darenbless,8,jng la marah adik tu.. budak2 biasa la baru start belajarkn.. sikit hari nanti dia ok la tu..;Dlu kami pon begini. Mak start je duduk amik buku pegang rotan cukup sebulan kami semua lancar membaca😆;Ajaq ari2..ajaq bnda yg skit tp dia phm dri ajaq byk2 dlm stu msa paksa dia untk fhm..;@Lorraynne Digital Product;😳😳😳;☺️☺️☺️,janganlah marah adik itu.. budak-budak biasa lah baru mula belajar.. sedikit hari nanti dia okay lah itu..;Dulu kami pun begini. Mak mula sahaja duduk ambil buku pegang rotan cukup sebulan kami semua lancar membaca😆;Ajar hari-hari.. ajar benda yang sedikit tapi dia faham daripada ajar banyak-banyak dalam satu masa paksa dia untuk faham..;@Lorraynne Produk Digital;😳😳😳;☺️☺️☺️,janganlah marah adik itu.. budak-budak biasa lah baru mula belajar.. sedikit hari nanti dia okay lah itu..;Dulu kami pun begini. Mak mula sahaja duduk ambil buku pegang rotan cukup sebulan kami semua lancar membaca:grinning_squinting_face:;Ajar hari-hari.. ajar benda yang sedikit tapi dia faham daripada ajar banyak-banyak dalam satu masa paksa dia untuk faham..;@Lorraynne Produk Digital;:flushed_face::flushed_face::flushed_face:;:smiling_face::smiling_face::smiling_face:,Positive
42,7.41096E+18,darenbless,19,"anak saya pun kuat pedas . kita dh ckp pedas , dia tetap nk lagi😂;Guna cili apa kak 🥺 ank sya suka mkn pedas tpi tk berani nk bgi😂;pedas sikit boleh lah kalau pedas sgt...cirit anak nantik...;nak resepi sis🥰;Sama perangai dgn anak saya ni..😂;ya allah bgus nya. anak saya ni bnde tak pds sngt pun untuk level kanak kanak. dia punya minum air beria, knyang air dri mkn😂geram kadang;sedap dia makan;sy ingt ank sy je yg suka mkn pedas😅 rupanya dia ada geng lh😂...;anak sulung sy pun cakap nasi lemak ibu paling sedap 😁 sbb sambal nasi lemak ibu buat tak pedas.. ibu guna cili kering besar tu.. kalau buat nasi lemak mmg mengulang makan anak jantan sorang tu 🥰;mcm ank sy mmg suka pedas umo bru 2y ..ramen pun dia nak..kita ksi bg dia rsa sbb pds kan..tgk2 mntk lg 😌😌;anak saya pon baru² belajar makan pedas so saya beli cili kering WONDER HOT xpedas sangat soft je rasa 👍🏻👍🏻","anak saya pun kuat pedas. kita dah cakap pedas, dia tetap nak lagi😂;Guna cili apa kak 🥺 anak saya suka makan pedas tapi tak berani nak bagi😂;pedas sikit boleh lah kalau pedas sangat...cirit anak nanti...;nak resepi sis🥰;Sama perangai dengan anak saya ni..😂;ya allah bagusnya. anak saya ni benda tak pedas sangat pun untuk level kanak-kanak. dia punya minum air beria, kenyang air dari makan😂geram kadang;sedap dia makan;sy ingat anak saya je yg suka makan pedas😅 rupanya dia ada genglah😂...;anak sulung saya pun cakap nasi lemak ibu paling sedap 😁 sebab sambal nasi lemak ibu buat tak pedas.. ibu guna cili kering besar tu.. kalau buat nasi lemak memang mengulang makan anak jantan sorang tu 🥰;macam anak saya memang suka pedas umur baru 2 tahun..ramen pun dia nak..kita kasi bagi dia rasa sebab pedas kan..tengok-tengok minta lagi 😌😌;anak saya pon baru² belajar makan pedas so saya beli cili kering WONDER HOT tak pedas sangat lembut je rasa 👍🏻👍🏻","anak saya pun kuat pedas. kita dah cakap pedas, dia tetap nak lagi:face_with_tears_of_joy:;Guna cili apa kak :pleading_face: anak saya suka makan pedas tapi tak berani nak bagi:face_with_tears_of_joy:;pedas sikit boleh lah kalau pedas sangat...cirit anak nanti...;nak resepi sis:smiling_face_with_hearts:;Sama perangai dengan anak saya ni..:face_with_tears_of_joy:;ya allah bagusnya. anak saya ni benda tak pedas sangat pun untuk level kanak-kanak. dia punya minum air beria, kenyang air dari makan:face_with_tears_of_joy:geram kadang;sedap dia makan;sy ingat anak saya je yg suka makan pedas:grinning_face_with_sweat: rupanya dia ada genglah:face_with_tears_of_joy:...;anak sulung saya pun cakap nasi lemak ibu paling sedap :beaming_face_with_smiling_eyes: sebab sambal nasi lemak ibu buat tak pedas.. ibu guna cili kering besar tu.. kalau buat nasi lemak memang mengulang makan anak jantan sorang tu :smiling_face_with_hearts:;macam anak saya memang suka pedas umur baru 2 tahun..ramen pun dia nak..kita kasi bagi dia rasa sebab pedas kan..tengok-tengok minta lagi :relieved_face::relieved_face:;anak saya pon baru² belajar makan pedas so saya beli cili kering WONDER HOT tak pedas sangat lembut je rasa :thumbs_up_light_skin_tone::thumbs_up_light_skin_tone:",Positive
43,7.41067E+18,darenbless,1,@Shahshariff90 ...,@Shahshariff90 ...,@Shahshariff90 ...,Neutral
44,7.41061E+18,darenbless,1,sedapnye dia makan🥰,sedapnya dia makan🥰,sedapnya dia makan:smiling_face_with_hearts:,Positive
45,7.41024E+18,darenbless,2,Kalau anak tgh bertukar waktu tidure berkesan x? Anak sy mlm berjaga siang tidur;🥰,Kalau anak tengah bertukar waktu tidurnya berkesan tak? Anak saya malam berjaga siang tidur;🥰,Kalau anak tengah bertukar waktu tidurnya berkesan tak? Anak saya malam berjaga siang tidur;:smiling_face_with_hearts:,Neutral
46,7.40991E+18,darenbless,2,❤️;ank saya umur 24..baru tahu alrgik produk tenusu... x gatal.. tp cirit,❤️; anak saya umur 24.. baru tahu alahan produk tenusu... tidak gatal.. tetapi cirit-birit,:red_heart:; anak saya umur 24.. baru tahu alahan produk tenusu... tidak gatal.. tetapi cirit-birit,Neutral
47,7.41884E+18,kelatekawinrussian,24,"Mantep bossku;Nk tnye contoh mlm pakai shampoo dgn minyk esok pagi bole tk pakai shampoo lgi? Atau tk??;ada jual kat tempat lain ke selain tiktok?macam shopee ke;Alhamdulilah,dapat parcel waktu siang , malam terus guna pagi nak cuci xde gugur langsung rambut 😭😭,pagi tu terus order 2 botol minyak pati sekali shampoo 2 botol untuk restock🤣;baru beli 2 botol 50ml + shampu..;baru beli, sekurangnya kena pakai berapa kali sehari??.;kalau beli minyak saja, macam mana nak apply dekat rambut jarang tengah kepala?;Shmpoo wangi sangat❤️rekemen;Bea tok buko untuk ore nk wat affiliat ko;shampoo tu bole tahan brp lama abe kalau pakai setiap hari?;bang... set conditioner dan syampoo sahaja ada tak ? pati kemiri ada lagi..dalam beg kuning tak ada set syampoo dan conditioner😭;👍👍👍👍👍👍👍;@Sharifah Radiah Khan","Mantep bossku; Nak tanya contoh malam pakai syampu dengan minyak esok pagi boleh tak pakai syampu lagi? Atau tak?; ada jual di tempat lain ke selain tiktok? macam Shopee ke; Alhamdulillah, dapat bungkusan waktu siang, malam terus guna pagi nak cuci tak ada gugur langsung rambut 😭😭, pagi itu terus pesan 2 botol minyak pati sekali syampu 2 botol untuk restok🤣; baru beli 2 botol 50ml + syampu..; baru beli, sekurangnya kena pakai berapa kali sehari?.; kalau beli minyak saja, macam mana nak sapu dekat rambut jarang tengah kepala?; Syampu wangi sangat❤️ rekomen; Bolehkah untuk orang nak buat afiliasi?; syampu tu boleh tahan berapa lama abang kalau pakai setiap hari?; abang... set perapi dan syampu sahaja ada tak? pati kemiri ada lagi. dalam beg kuning tak ada set syampu dan perapi😭; 👍👍👍👍👍👍👍; @Sharifah Radiah Khan","Mantep bossku; Nak tanya contoh malam pakai syampu dengan minyak esok pagi boleh tak pakai syampu lagi? Atau tak?; ada jual di tempat lain ke selain tiktok? macam Shopee ke; Alhamdulillah, dapat bungkusan waktu siang, malam terus guna pagi nak cuci tak ada gugur langsung rambut :loudly_crying_face::loudly_crying_face:, pagi itu terus pesan 2 botol minyak pati sekali syampu 2 botol untuk restok:rolling_on_the_floor_laughing:; baru beli 2 botol 50ml + syampu..; baru beli, sekurangnya kena pakai berapa kali sehari?.; kalau beli minyak saja, macam mana nak sapu dekat rambut jarang tengah kepala?; Syampu wangi sangat:red_heart: rekomen; Bolehkah untuk orang nak buat afiliasi?; syampu tu boleh tahan berapa lama abang kalau pakai setiap hari?; abang... set perapi dan syampu sahaja ada tak? pati kemiri ada lagi. dalam beg kuning tak ada set syampu dan perapi:loudly_crying_face:; :thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up:; @Sharifah Radiah Khan",Positive
48,7.41782E+18,kelatekawinrussian,22,"betul2 buat lagu erk🤣🤣;Bey nk tnyo shampoo dia klau kita pakai time mandi memang tk licin dn lembut ke? jdi kesat buih bnyak tpi keras/kesat tk halus/lembut sikat pakai tngn pun sangkut tp lps dh mndi ok ja xkesat/keras;bang pakai tiap hari okyy ke hahaha ? ke seminggu sekali dua jer ? saya tkbeli yg trial bang saya beli yg besar terus sebb percaya dngn produk abang 🫶🏻;Terbaik la bang..menjadi minyak,moga sentiasa murah rezeki.Dh brbgi rezeki dgn dorang;Hahhha boss pun buat juga ye😂😂;😂😂;😂😂😂;berapa upah ads ni 😂","betul-betul buat lagu ya🤣🤣;Bey nak tanya syampu dia kalau kita pakai masa mandi memang tak licin dan lembut ke? jadi kesat buih banyak tapi keras/kesat tak halus/lembut sikat pakai tangan pun sangkut tapi lepas dah mandi okay sahaja tak kesat/keras;bang pakai tiap hari okay ke hahaha? atau seminggu sekali dua sahaja? saya tak beli yang percubaan bang saya beli yang besar terus sebab percaya dengan produk abang 🫶🏻;Terbaiklah bang..menjadi minyak, moga sentiasa murah rezeki. Dah berkongsi rezeki dengan mereka;Hahaha bos pun buat juga ya😂😂;😂😂;😂😂😂;berapa upah iklan ini 😂","betul-betul buat lagu ya:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:;Bey nak tanya syampu dia kalau kita pakai masa mandi memang tak licin dan lembut ke? jadi kesat buih banyak tapi keras/kesat tak halus/lembut sikat pakai tangan pun sangkut tapi lepas dah mandi okay sahaja tak kesat/keras;bang pakai tiap hari okay ke hahaha? atau seminggu sekali dua sahaja? saya tak beli yang percubaan bang saya beli yang besar terus sebab percaya dengan produk abang :heart_hands_light_skin_tone:;Terbaiklah bang..menjadi minyak, moga sentiasa murah rezeki. Dah berkongsi rezeki dengan mereka;Hahaha bos pun buat juga ya:face_with_tears_of_joy::face_with_tears_of_joy:;:face_with_tears_of_joy::face_with_tears_of_joy:;:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:;berapa upah iklan ini :face_with_tears_of_joy:",Positive
49,7.41781E+18,kelatekawinrussian,52,International 😳;broo;lain mcm dia punya level;bang mcm mne cara guna candlenut shampoo ni?;Live akan dtg nanti tgk la rambut da agroo;peh..biar btup bey..sapa afrika dh tu ..mantap 😂😂👍👍;yg sblah kanan skali tu lawak do dia menari 🥰😁😂;Mereka mari dgn oyen sobat😳;Hahaha mantap la Apis 👍🏻💪💪💪;lagu untuk saya 😂;hahahahhahahhaha;@🎀 idaman lu lagi bosss;team shopee mana ni ? oren semua;🥰🥰🥰🥰;😂;😂😂😂😂😂;@abuya skibidi;padu,"Antarabangsa 😳;abang;lain macam dia punya tahap;abang macam mana cara guna syampu buah keras ini?;Siaran langsung akan datang nanti tengok la rambut sudah panjang;peh..biar betul, kawan..sudah ke Afrika..mantap 😂😂👍👍;yang sebelah kanan sekali itu lawak dia menari 🥰😁😂;Mereka datang dengan oyen sahabat😳;Hahaha mantap la Apis 👍🏻💪💪💪;lagu untuk saya 😂;hahahahhahahhaha;@🎀 idaman kamu lagi bosss;pasukan shopee mana ni? oren semua;🥰🥰🥰🥰;😂;😂😂😂😂😂;@abuya skibidi;padu","Antarabangsa :flushed_face:;abang;lain macam dia punya tahap;abang macam mana cara guna syampu buah keras ini?;Siaran langsung akan datang nanti tengok la rambut sudah panjang;peh..biar betul, kawan..sudah ke Afrika..mantap :face_with_tears_of_joy::face_with_tears_of_joy::thumbs_up::thumbs_up:;yang sebelah kanan sekali itu lawak dia menari :smiling_face_with_hearts::beaming_face_with_smiling_eyes::face_with_tears_of_joy:;Mereka datang dengan oyen sahabat:flushed_face:;Hahaha mantap la Apis :thumbs_up_light_skin_tone::flexed_biceps::flexed_biceps::flexed_biceps:;lagu untuk saya :face_with_tears_of_joy:;hahahahhahahhaha;@:ribbon: idaman kamu lagi bosss;pasukan shopee mana ni? oren semua;:smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts:;:face_with_tears_of_joy:;:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:;@abuya skibidi;padu",Positive
